"","TRACT","ZIP","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","RES_RATIO","BUS_RATIO","OTH_RATIO","TOT_RATIO","pct_change_white","pct_change_black","pct_change_asian","pct_change_hispanic","pct_black_cap"
"943","36047036001","11235","BROOKLYN","NY",1,1,1,1,-9.21726408193124,-56,1000,1.14942528735632,-56
"944","36047036002","11235","BROOKLYN","NY",1,1,1,1,-0.420848170929103,4550,0,-79.2079207920792,200
"945","36047036100","11212","BROOKLYN","NY",0.124651163,0.228571429,0.090909091,0.126552795,2166.66666666667,-4.56100342075257,-92,102.407002188184,-5
"946","36047036100","11233","BROOKLYN","NY",0.875348837,0.771428571,0.909090909,0.873447205,2166.66666666667,-4.56100342075257,-92,102.407002188184,-5
"947","36047036200","11235","BROOKLYN","NY",1,1,1,1,55.3587245349867,-36.8421052631579,2.38095238095238,-71.494785631518,-37
"948","36047036300","11212","BROOKLYN","NY",0.027403623,0.154929577,0.057692308,0.036443149,-100,16.3653663177926,0,27.5816993464052,16
"949","36047036300","11233","BROOKLYN","NY",0.972596377,0.845070423,0.942307692,0.963556851,-100,16.3653663177926,0,27.5816993464052,16
"950","36047036400","11235","BROOKLYN","NY",1,1,1,1,16.8358714043993,-71.875,-47.4809160305344,8.29268292682927,-72
"951","36047036501","11233","BROOKLYN","NY",1,1,1,1,-92.4812030075188,15.9296028880866,620,272.832369942197,16
"952","36047036502","11212","BROOKLYN","NY",0.025575448,0.2,0.035087719,0.038310413,61.9047619047619,16.0994764397906,0,179.624664879357,16
"953","36047036502","11233","BROOKLYN","NY",0.974424552,0.8,0.964912281,0.961689587,61.9047619047619,16.0994764397906,0,179.624664879357,16
"954","36047036600","11235","BROOKLYN","NY",1,1,1,1,-0.224089635854342,40.1639344262295,-9.98980632008155,-4.98504486540379,40
"955","36047036700","11233","BROOKLYN","NY",1,0.549295775,0.948275862,0.940717629,560.714285714286,28.0068728522337,-100,102.51572327044,28
"956","36047036700","11207","BROOKLYN","NY",0,0.450704225,0.051724138,0.059282371,560.714285714286,28.0068728522337,-100,102.51572327044,28
"957","36047036900","11233","BROOKLYN","NY",0.981224855,0.813084112,0.975736568,0.973981513,209.958506224066,-23.0337078651685,385.185185185185,39.2322097378277,-23
"958","36047036900","11207","BROOKLYN","NY",0.018775145,0.186915888,0.024263432,0.026018487,209.958506224066,-23.0337078651685,385.185185185185,39.2322097378277,-23
"959","36047037000","11235","BROOKLYN","NY",1,1,1,1,-2.25768781627092,100,-6.58472344161545,23.4848484848485,100
